state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_LIB,inc_OAO,inc_POP,inc_NAT,inc_PRG,inc_DSA,inc_CUP,inc_STY,inc_CON,inc_LBR
53,WA,LBR_1,LBR,13.24,0.0,0.6,0.0,0.0,0.0,8.3,0.0,2.76,0.0,0.0
53,WA,LIB_1,LIB,13.57,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,WA,NAT_1,NAT,10.34,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,WA,PRG_1,PRG,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,CON_1,CON,21.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,CUP_1,CUP,11.74,0.0,2.73,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,LBR_1,LBR,13.83,3.96,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,NAT_1,NAT,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,STY_1,STY,13.42,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0
55,WI,CON_1,CON,22.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,WI,LBR_1,LBR,12.8,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0
55,WI,LIB_1,LIB,10.29,0.0,1.28,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0
55,WI,NAT_1,NAT,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,WI,POP_1,POP,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0
56,WY,CON_1,CON,29.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,WY,CON_2,CON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,0.0
56,WY,LBR_1,LBR,8.92,0.0,3.07,0.0,0.0,0.0,0.83,0.0,1.0,0.0,0.0
56,WY,LIB_1,LIB,12.53,0.0,0.85,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
56,WY,POP_1,POP,17.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0
