county_fips5,state_fips,district_id,density_tier
20113,20,20-02,RURAL
20115,20,20-02,RURAL
20117,20,20-01,RURAL
20119,20,20-02,RURAL
20121,20,20-01,URBAN
20123,20,20-02,RURAL
20125,20,20-01,RURAL
20127,20,20-02,RURAL
20129,20,20-02,RURAL
20131,20,20-01,RURAL
20133,20,20-01,RURAL
20135,20,20-02,RURAL
20137,20,20-01,RURAL
20139,20,20-01,SUBURBAN
20141,20,20-02,RURAL
20143,20,20-02,RURAL
20145,20,20-02,RURAL
20147,20,20-01,RURAL
20149,20,20-01,SUBURBAN
20151,20,20-02,RURAL
20153,20,20-02,RURAL
20155,20,20-02,RURAL
20157,20,20-02,RURAL
20159,20,20-02,RURAL
20161,20,20-02,SUBURBAN
20163,20,20-02,RURAL
20165,20,20-01,RURAL
20167,20,20-01,RURAL
20169,20,20-02,RURAL
20171,20,20-02,RURAL
20173,20,20-02,SUBURBAN
20175,20,20-02,RURAL
20177,20,20-01,SUBURBAN
20179,20,20-01,RURAL
20181,20,20-02,RURAL
20183,20,20-02,RURAL
20185,20,20-01,RURAL
20187,20,20-02,RURAL
20189,20,20-01,RURAL
20191,20,20-02,SUBURBAN
20193,20,20-02,RURAL
20195,20,20-02,RURAL
20197,20,20-02,SUBURBAN
20199,20,20-02,RURAL
20201,20,20-02,RURAL
20203,20,20-02,RURAL
20205,20,20-02,RURAL
20207,20,20-01,RURAL
20209,20,20-01,URBAN
21001,21,21-03,RURAL
21003,21,21-01,SUBURBAN
21005,21,21-01,RURAL
21007,21,21-03,RURAL
21009,21,21-03,RURAL
21011,21,21-02,RURAL
21013,21,21-03,RURAL
21015,21,21-02,URBAN
21017,21,21-02,SUBURBAN
21019,21,21-02,SUBURBAN
21021,21,21-03,RURAL
21023,21,21-02,URBAN
21025,21,21-03,RURAL
21027,21,21-03,RURAL
21029,21,21-01,URBAN
21031,21,21-03,SUBURBAN
21033,21,21-03,RURAL
21035,21,21-03,RURAL
21037,21,21-02,URBAN
21039,21,21-03,RURAL
21041,21,21-02,RURAL
21043,21,21-02,RURAL
21045,21,21-03,RURAL
21047,21,21-01,SUBURBAN
21049,21,21-02,SUBURBAN
21051,21,21-03,RURAL
21053,21,21-01,RURAL
21055,21,21-03,RURAL
21057,21,21-03,RURAL
21059,21,21-01,SUBURBAN
21061,21,21-03,SUBURBAN
21063,21,21-03,RURAL
21065,21,21-02,RURAL
21067,21,21-02,SUBURBAN
21069,21,21-02,RURAL
21071,21,21-03,RURAL
21073,21,21-01,RURAL
21075,21,21-03,RURAL
21077,21,21-02,URBAN
21079,21,21-03,RURAL
21081,21,21-02,URBAN
21083,21,21-03,RURAL
21085,21,21-03,RURAL
21087,21,21-01,RURAL
21089,21,21-03,SUBURBAN
21091,21,21-03,SUBURBAN
21093,21,21-01,SUBURBAN
21095,21,21-03,RURAL
21097,21,21-02,RURAL
21099,21,21-03,RURAL
21101,21,21-01,SUBURBAN
21103,21,21-01,URBAN
21105,21,21-03,RURAL
21107,21,21-01,RURAL
21109,21,21-03,RURAL
21111,21,21-01,URBAN
21113,21,21-02,SUBURBAN
21115,21,21-03,RURAL
21117,21,21-02,URBAN
21119,21,21-03,RURAL
21121,21,21-03,RURAL
21123,21,21-02,SUBURBAN
21125,21,21-03,RURAL
21127,21,21-02,RURAL
21129,21,21-03,RURAL
21131,21,21-03,RURAL
21133,21,21-03,RURAL
21135,21,21-02,RURAL
21137,21,21-03,RURAL
21139,21,21-03,RURAL
21141,21,21-03,RURAL
21143,21,21-01,RURAL
21145,21,21-03,RURAL
21147,21,21-03,RURAL
21149,21,21-01,SUBURBAN
21151,21,21-02,RURAL
21153,21,21-03,RURAL
21155,21,21-03,RURAL
21157,21,21-03,RURAL
21159,21,21-02,RURAL
21161,21,21-02,RURAL
21163,21,21-01,SUBURBAN
21165,21,21-02,RURAL
21167,21,21-02,RURAL
21169,21,21-03,RURAL
21171,21,21-01,RURAL
21173,21,21-02,RURAL
21175,21,21-03,RURAL
21177,21,21-01,RURAL
21179,21,21-01,RURAL
21181,21,21-02,RURAL
21183,21,21-03,RURAL
21185,21,21-01,URBAN
21187,21,21-02,RURAL
21189,21,21-03,RURAL
21191,21,21-02,URBAN
21193,21,21-03,RURAL
21195,21,21-03,RURAL
21197,21,21-02,RURAL
21199,21,21-03,RURAL
21201,21,21-02,RURAL
21203,21,21-03,RURAL
21205,21,21-02,RURAL
21207,21,21-03,RURAL
21209,21,21-02,SUBURBAN
21211,21,21-01,URBAN
21213,21,21-03,RURAL
21215,21,21-01,URBAN
21217,21,21-02,RURAL
21219,21,21-01,RURAL
21221,21,21-03,SUBURBAN
21223,21,21-01,URBAN
21225,21,21-03,RURAL
21227,21,21-03,SUBURBAN
21229,21,21-01,RURAL
21231,21,21-03,RURAL
21233,21,21-03,RURAL
21235,21,21-03,RURAL
21237,21,21-03,RURAL
21239,21,21-02,SUBURBAN
22001,22,22-02,SUBURBAN
22003,22,22-03,RURAL
22005,22,22-01,SUBURBAN
22007,22,22-01,RURAL
22009,22,22-03,RURAL
22011,22,22-03,RURAL
22013,22,22-03,RURAL
22015,22,22-03,SUBURBAN
22017,22,22-02,SUBURBAN
22019,22,22-03,SUBURBAN
22021,22,22-03,RURAL
22023,22,22-03,SUBURBAN
22025,22,22-03,RURAL
22027,22,22-03,RURAL
22029,22,22-03,RURAL
22031,22,22-02,SUBURBAN
22033,22,22-01,SUBURBAN
22035,22,22-03,RURAL
22037,22,22-03,SUBURBAN
22039,22,22-03,RURAL
22041,22,22-03,RURAL
22043,22,22-02,SUBURBAN
22045,22,22-02,SUBURBAN
22047,22,22-01,SUBURBAN
22049,22,22-03,RURAL
22051,22,22-01,URBAN
22053,22,22-03,RURAL
22055,22,22-02,SUBURBAN
22057,22,22-01,SUBURBAN
22059,22,22-03,RURAL
22061,22,22-03,RURAL
22063,22,22-01,SUBURBAN
22065,22,22-03,RURAL
22067,22,22-03,RURAL
22069,22,22-02,RURAL
22071,22,22-01,URBAN
22073,22,22-03,SUBURBAN
22075,22,22-01,URBAN
22077,22,22-02,SUBURBAN
22079,22,22-02,SUBURBAN
22081,22,22-03,RURAL
22083,22,22-03,RURAL
22085,22,22-03,RURAL
22087,22,22-01,URBAN
22089,22,22-01,URBAN
22091,22,22-01,SUBURBAN
22093,22,22-01,URBAN
22095,22,22-01,URBAN
22097,22,22-03,RURAL
22099,22,22-02,SUBURBAN
22101,22,22-01,RURAL
22103,22,22-01,URBAN
22105,22,22-03,SUBURBAN
22107,22,22-03,RURAL
22109,22,22-01,SUBURBAN
22111,22,22-03,SUBURBAN
22113,22,22-02,SUBURBAN
22115,22,22-03,RURAL
22117,22,22-03,RURAL
22119,22,22-03,SUBURBAN
22121,22,22-02,SUBURBAN
22123,22,22-03,RURAL
22125,22,22-03,SUBURBAN
22127,22,22-03,RURAL
23001,23,23-01,SUBURBAN
23003,23,23-01,RURAL
23005,23,23-01,SUBURBAN
23007,23,23-01,RURAL
23009,23,23-01,RURAL
23011,23,23-01,RURAL
23013,23,23-01,RURAL
23015,23,23-01,RURAL
23017,23,23-01,RURAL
23019,23,23-01,SUBURBAN
23021,23,23-01,RURAL
23023,23,23-01,SUBURBAN
23025,23,23-01,RURAL
23027,23,23-01,RURAL
23029,23,23-01,RURAL
23031,23,23-01,SUBURBAN
24001,24,24-03,SUBURBAN
24003,24,24-02,URBAN
24005,24,24-02,URBAN
24009,24,24-02,URBAN
24011,24,24-04,RURAL
24013,24,24-03,URBAN
24015,24,24-04,URBAN
24017,24,24-02,URBAN
24019,24,24-04,RURAL
24021,24,24-03,URBAN
24023,24,24-03,RURAL
24025,24,24-03,URBAN
24027,24,24-03,URBAN
24029,24,24-04,RURAL
24031,24,24-01,URBAN
24033,24,24-01,URBAN
24035,24,24-04,URBAN
24037,24,24-02,SUBURBAN
24039,24,24-04,SUBURBAN
24041,24,24-04,RURAL
24043,24,24-03,SUBURBAN
24045,24,24-04,SUBURBAN
24047,24,24-04,SUBURBAN
24510,24,24-02,URBAN
25001,25,25-02,SUBURBAN
25003,25,25-04,SUBURBAN
25005,25,25-02,URBAN
25007,25,25-02,RURAL
25009,25,25-01,URBAN
25011,25,25-04,RURAL
25013,25,25-03,SUBURBAN
25015,25,25-03,SUBURBAN
25017,25,25-01,URBAN
25019,25,25-01,RURAL
25021,25,25-02,URBAN
25023,25,25-02,URBAN
25025,25,25-02,URBAN
25027,25,25-03,SUBURBAN
26001,26,26-01,RURAL
26003,26,26-01,RURAL
26005,26,26-06,RURAL
26007,26,26-04,RURAL
26009,26,26-04,RURAL
26011,26,26-04,RURAL
26013,26,26-01,RURAL
26015,26,26-03,URBAN
26017,26,26-04,SUBURBAN
26019,26,26-04,RURAL
26021,26,26-06,SUBURBAN
26023,26,26-06,RURAL
26025,26,26-05,SUBURBAN
26027,26,26-06,SUBURBAN
26029,26,26-04,RURAL
26031,26,26-04,RURAL
26033,26,26-01,RURAL
26035,26,26-05,RURAL
26037,26,26-05,SUBURBAN
26039,26,26-05,RURAL
26041,26,26-01,RURAL
26043,26,26-01,RURAL
26045,26,26-05,SUBURBAN
26047,26,26-04,RURAL
26049,26,26-04,SUBURBAN
26051,26,26-04,RURAL
26053,26,26-01,RURAL
26055,26,26-04,RURAL
26057,26,26-05,RURAL
26059,26,26-05,RURAL
26061,26,26-01,RURAL
26063,26,26-02,RURAL
26065,26,26-04,SUBURBAN
26067,26,26-05,RURAL
26069,26,26-04,RURAL
26071,26,26-01,RURAL
26073,26,26-05,RURAL
26075,26,26-05,SUBURBAN
26077,26,26-03,SUBURBAN
26079,26,26-05,RURAL
26081,26,26-03,URBAN
26083,26,26-01,RURAL
26085,26,26-05,RURAL
26087,26,26-02,URBAN
26089,26,26-04,RURAL
26091,26,26-05,RURAL
26093,26,26-04,URBAN
26095,26,26-01,RURAL
26097,26,26-01,RURAL
26099,26,26-02,URBAN
26101,26,26-04,RURAL
26103,26,26-01,RURAL
26105,26,26-04,RURAL
26107,26,26-05,RURAL
26109,26,26-01,RURAL
26111,26,26-04,SUBURBAN
26113,26,26-05,RURAL
26115,26,26-05,SUBURBAN
26117,26,26-05,URBAN
26119,26,26-04,RURAL
26121,26,26-03,SUBURBAN
26123,26,26-05,RURAL
26125,26,26-02,URBAN
26127,26,26-04,RURAL
26129,26,26-04,RURAL
26131,26,26-01,RURAL
26133,26,26-05,RURAL
26135,26,26-04,RURAL
26137,26,26-05,RURAL
26139,26,26-03,URBAN
26141,26,26-04,RURAL
26143,26,26-05,RURAL
26145,26,26-04,SUBURBAN
26147,26,26-02,URBAN
26149,26,26-06,RURAL
26151,26,26-02,RURAL
26153,26,26-01,RURAL
26155,26,26-05,RURAL
26157,26,26-04,RURAL
26159,26,26-06,SUBURBAN
26161,26,26-04,SUBURBAN
26163,26,26-01,URBAN
26165,26,26-05,RURAL
27001,27,27-03,RURAL
27003,27,27-02,URBAN
27005,27,27-04,RURAL
27007,27,27-03,RURAL
27009,27,27-03,SUBURBAN
27011,27,27-04,RURAL
27013,27,27-04,SUBURBAN
27015,27,27-04,RURAL
27017,27,27-03,SUBURBAN
27019,27,27-02,URBAN
27021,27,27-03,RURAL
27023,27,27-04,RURAL
27025,27,27-03,URBAN
27027,27,27-03,SUBURBAN
27029,27,27-04,RURAL
27031,27,27-01,RURAL
27033,27,27-04,RURAL
27035,27,27-03,RURAL
27037,27,27-01,URBAN
27039,27,27-04,SUBURBAN
27041,27,27-03,RURAL
27043,27,27-04,RURAL
27045,27,27-04,SUBURBAN
27047,27,27-04,RURAL
27049,27,27-04,RURAL
27051,27,27-04,RURAL
27053,27,27-01,URBAN
27055,27,27-04,SUBURBAN
27057,27,27-04,RURAL
27059,27,27-03,URBAN
27061,27,27-03,RURAL
27063,27,27-04,RURAL
27065,27,27-03,RURAL
27067,27,27-03,RURAL
27069,27,27-04,RURAL
27071,27,27-03,RURAL
27073,27,27-04,RURAL
27075,27,27-03,RURAL
27077,27,27-03,RURAL
27079,27,27-04,URBAN
27081,27,27-04,RURAL
27083,27,27-04,RURAL
27085,27,27-04,RURAL
27087,27,27-04,RURAL
27089,27,27-04,RURAL
27091,27,27-04,RURAL
27093,27,27-04,RURAL
27095,27,27-03,URBAN
27097,27,27-03,RURAL
27099,27,27-04,RURAL
27101,27,27-04,RURAL
27103,27,27-04,SUBURBAN
27105,27,27-04,RURAL
27107,27,27-04,RURAL
27109,27,27-04,SUBURBAN
27111,27,27-03,RURAL
27113,27,27-04,RURAL
27115,27,27-03,RURAL
27117,27,27-04,RURAL
27119,27,27-04,SUBURBAN
27121,27,27-04,RURAL
27123,27,27-01,URBAN
27125,27,27-04,RURAL
27127,27,27-04,RURAL
27129,27,27-04,RURAL
27131,27,27-04,RURAL
27133,27,27-04,RURAL
27135,27,27-04,RURAL
27137,27,27-03,SUBURBAN
27139,27,27-02,URBAN
27141,27,27-02,URBAN
27143,27,27-02,URBAN
27145,27,27-03,SUBURBAN
27147,27,27-04,RURAL
27149,27,27-04,RURAL
27151,27,27-04,RURAL
27153,27,27-03,RURAL
27155,27,27-04,RURAL
27157,27,27-04,SUBURBAN
27159,27,27-04,RURAL
27161,27,27-04,RURAL
27163,27,27-02,URBAN
27165,27,27-04,RURAL
27167,27,27-04,RURAL
27169,27,27-04,RURAL
27171,27,27-02,URBAN
27173,27,27-04,RURAL
28001,28,28-01,RURAL
28003,28,28-02,RURAL
28005,28,28-01,RURAL
28007,28,28-02,RURAL
28009,28,28-02,URBAN
28011,28,28-02,RURAL
28013,28,28-02,RURAL
28015,28,28-02,RURAL
28017,28,28-02,RURAL
28019,28,28-02,RURAL
28021,28,28-01,RURAL
28023,28,28-02,RURAL
28025,28,28-02,RURAL
28027,28,28-02,RURAL
28029,28,28-01,SUBURBAN
28031,28,28-01,RURAL
28033,28,28-02,URBAN
28035,28,28-01,SUBURBAN
28037,28,28-01,RURAL
28039,28,28-01,RURAL
28041,28,28-01,RURAL
28043,28,28-02,RURAL
28045,28,28-01,SUBURBAN
28047,28,28-01,SUBURBAN
28049,28,28-01,SUBURBAN
28051,28,28-02,RURAL
28053,28,28-02,RURAL
28055,28,28-01,RURAL
28057,28,28-02,RURAL
28059,28,28-01,SUBURBAN
28061,28,28-01,RURAL
28063,28,28-01,RURAL
28065,28,28-01,RURAL
28067,28,28-01,RURAL
28069,28,28-02,RURAL
28071,28,28-02,RURAL
28073,28,28-01,SUBURBAN
28075,28,28-02,RURAL
28077,28,28-02,RURAL
28079,28,28-01,RURAL
28081,28,28-02,RURAL
28083,28,28-02,RURAL
28085,28,28-01,RURAL
28087,28,28-02,RURAL
28089,28,28-01,SUBURBAN
28091,28,28-01,RURAL
28093,28,28-02,URBAN
28095,28,28-02,RURAL
28097,28,28-02,RURAL
28099,28,28-02,RURAL
28101,28,28-02,RURAL
28103,28,28-02,RURAL
28105,28,28-02,RURAL
28107,28,28-01,RURAL
28109,28,28-01,RURAL
28111,28,28-01,SUBURBAN
28113,28,28-01,RURAL
28115,28,28-02,RURAL
28117,28,28-02,RURAL
28119,28,28-01,RURAL
28121,28,28-01,SUBURBAN
28123,28,28-01,RURAL
28125,28,28-02,RURAL
28127,28,28-01,SUBURBAN
28129,28,28-01,RURAL
28131,28,28-01,RURAL
28133,28,28-02,RURAL
28135,28,28-02,RURAL
28137,28,28-02,URBAN
28139,28,28-02,RURAL
28141,28,28-02,RURAL
28143,28,28-02,URBAN
28145,28,28-02,RURAL
28147,28,28-01,RURAL
28149,28,28-01,RURAL
28151,28,28-02,RURAL
28153,28,28-02,RURAL
28155,28,28-02,RURAL
28157,28,28-01,RURAL
28159,28,28-02,RURAL
28161,28,28-02,RURAL
28163,28,28-01,SUBURBAN
29001,29,29-04,RURAL
29003,29,29-02,SUBURBAN
29005,29,29-04,RURAL
29007,29,29-04,RURAL
29009,29,29-03,RURAL
29011,29,29-04,RURAL
29013,29,29-02,URBAN
29015,29,29-04,RURAL
29017,29,29-02,SUBURBAN
29019,29,29-04,SUBURBAN
29021,29,29-02,SUBURBAN
29023,29,29-04,RURAL
29025,29,29-02,URBAN
29027,29,29-04,SUBURBAN
29029,29,29-03,RURAL
29031,29,29-02,SUBURBAN
29033,29,29-02,RURAL
29035,29,29-04,RURAL
29037,29,29-02,URBAN
29039,29,29-04,RURAL
29041,29,29-04,RURAL
29043,29,29-03,SUBURBAN
29045,29,29-04,RURAL
29047,29,29-02,URBAN
29049,29,29-02,URBAN
29051,29,29-04,SUBURBAN
29053,29,29-04,RURAL
29055,29,29-04,RURAL
29057,29,29-04,RURAL
29059,29,29-03,SUBURBAN
29061,29,29-02,RURAL
29063,29,29-02,SUBURBAN
29065,29,29-04,RURAL
29067,29,29-04,RURAL
29069,29,29-04,RURAL
29071,29,29-01,URBAN
29073,29,29-04,RURAL
29075,29,29-02,RURAL
29077,29,29-03,SUBURBAN
29079,29,29-04,RURAL
29081,29,29-02,RURAL
29083,29,29-04,RURAL
29085,29,29-04,RURAL
29087,29,29-02,RURAL
29089,29,29-04,RURAL
29091,29,29-04,RURAL
29093,29,29-04,RURAL
29095,29,29-02,URBAN
29097,29,29-03,SUBURBAN
29099,29,29-01,URBAN
29101,29,29-02,RURAL
29103,29,29-04,RURAL
29105,29,29-03,RURAL
29107,29,29-02,URBAN
29109,29,29-03,RURAL
29111,29,29-04,RURAL
29113,29,29-02,URBAN
29115,29,29-04,RURAL
29117,29,29-04,RURAL
29119,29,29-03,SUBURBAN
29121,29,29-04,RURAL
29123,29,29-04,RURAL
29125,29,29-02,RURAL
29127,29,29-04,RURAL
29129,29,29-04,RURAL
29131,29,29-03,RURAL
29133,29,29-04,RURAL
29135,29,29-04,SUBURBAN
29137,29,29-04,RURAL
29139,29,29-04,RURAL
29141,29,29-04,RURAL
29143,29,29-04,RURAL
29145,29,29-03,SUBURBAN
29147,29,29-04,RURAL
29149,29,29-04,RURAL
29151,29,29-04,SUBURBAN
29153,29,29-04,RURAL
29155,29,29-04,RURAL
29157,29,29-04,RURAL
29159,29,29-02,RURAL
29161,29,29-03,RURAL
29163,29,29-04,RURAL
29165,29,29-02,URBAN
29167,29,29-03,SUBURBAN
29169,29,29-03,RURAL
29171,29,29-04,RURAL
29173,29,29-04,RURAL
29175,29,29-04,RURAL
29177,29,29-02,URBAN
29179,29,29-04,RURAL
29181,29,29-04,RURAL
29183,29,29-01,URBAN
29185,29,29-04,RURAL
29186,29,29-04,RURAL
29187,29,29-04,RURAL
29189,29,29-01,URBAN
29195,29,29-04,RURAL
29197,29,29-04,RURAL
29199,29,29-04,RURAL
29201,29,29-04,RURAL
29203,29,29-04,RURAL
29205,29,29-04,RURAL
29207,29,29-04,RURAL
29209,29,29-03,RURAL
29211,29,29-04,RURAL
29213,29,29-03,RURAL
29215,29,29-04,RURAL
29217,29,29-04,RURAL
29219,29,29-01,URBAN
29221,29,29-04,RURAL
29223,29,29-04,RURAL
29225,29,29-03,SUBURBAN
29227,29,29-02,RURAL
29229,29,29-04,RURAL
29510,29,29-01,URBAN
30001,30,30-01,RURAL
30003,30,30-01,RURAL
30005,30,30-01,RURAL
30007,30,30-01,RURAL
30009,30,30-01,SUBURBAN
30011,30,30-01,RURAL
30013,30,30-01,SUBURBAN
30015,30,30-01,RURAL
30017,30,30-01,RURAL
30019,30,30-01,RURAL
30021,30,30-01,RURAL
30023,30,30-01,RURAL
30025,30,30-01,RURAL
30027,30,30-01,RURAL
30029,30,30-01,RURAL
30031,30,30-01,RURAL
30033,30,30-01,RURAL
30035,30,30-01,RURAL
30037,30,30-01,SUBURBAN
30039,30,30-01,RURAL
30041,30,30-01,RURAL
30043,30,30-01,RURAL
30045,30,30-01,RURAL
30047,30,30-01,RURAL
30049,30,30-01,RURAL
30051,30,30-01,RURAL
30053,30,30-01,RURAL
30055,30,30-01,RURAL
30057,30,30-01,RURAL
30059,30,30-01,RURAL
30061,30,30-01,RURAL
30063,30,30-01,SUBURBAN
30065,30,30-01,RURAL
30067,30,30-01,RURAL
30069,30,30-01,RURAL
30071,30,30-01,RURAL
30073,30,30-01,RURAL
30075,30,30-01,RURAL
30077,30,30-01,RURAL
30079,30,30-01,RURAL
30081,30,30-01,RURAL
30083,30,30-01,RURAL
30085,30,30-01,RURAL
30087,30,30-01,RURAL
30089,30,30-01,RURAL
30091,30,30-01,RURAL
30093,30,30-01,RURAL
30095,30,30-01,RURAL
30097,30,30-01,RURAL
30099,30,30-01,RURAL
30101,30,30-01,RURAL
30103,30,30-01,RURAL
30105,30,30-01,RURAL
30107,30,30-01,RURAL
30109,30,30-01,RURAL
30111,30,30-01,SUBURBAN
31001,31,31-01,RURAL
31003,31,31-01,RURAL
31005,31,31-01,RURAL
31007,31,31-01,RURAL
31009,31,31-01,RURAL
31011,31,31-01,RURAL
31013,31,31-01,RURAL
31015,31,31-01,RURAL
31017,31,31-01,RURAL
31019,31,31-01,RURAL
31021,31,31-01,RURAL
31023,31,31-01,RURAL
31025,31,31-01,SUBURBAN
31027,31,31-01,RURAL
31029,31,31-01,RURAL
31031,31,31-01,RURAL
31033,31,31-01,RURAL
31035,31,31-01,RURAL
31037,31,31-01,RURAL
31039,31,31-01,RURAL
31041,31,31-01,RURAL
31043,31,31-01,SUBURBAN
31045,31,31-01,RURAL
31047,31,31-01,RURAL
31049,31,31-01,RURAL
31051,31,31-01,SUBURBAN
31053,31,31-01,RURAL
31055,31,31-01,SUBURBAN
31057,31,31-01,RURAL
31059,31,31-01,RURAL
31061,31,31-01,RURAL
31063,31,31-01,RURAL
31065,31,31-01,RURAL
31067,31,31-01,RURAL
31069,31,31-01,RURAL
31071,31,31-01,RURAL
31073,31,31-01,RURAL
31075,31,31-01,RURAL
31077,31,31-01,RURAL
31079,31,31-01,SUBURBAN
31081,31,31-01,SUBURBAN
31083,31,31-01,RURAL
31085,31,31-01,RURAL
31087,31,31-01,RURAL
31089,31,31-01,RURAL
31091,31,31-01,RURAL
31093,31,31-01,SUBURBAN
31095,31,31-01,RURAL
31097,31,31-01,RURAL
31099,31,31-01,RURAL
31101,31,31-01,RURAL
31103,31,31-01,RURAL
31105,31,31-01,RURAL
31107,31,31-01,RURAL
31109,31,31-01,SUBURBAN
31111,31,31-01,RURAL
31113,31,31-01,RURAL
31115,31,31-01,RURAL
31117,31,31-01,RURAL
31119,31,31-01,RURAL
31121,31,31-01,SUBURBAN
31123,31,31-01,RURAL
31125,31,31-01,RURAL
31127,31,31-01,RURAL
31129,31,31-01,RURAL
31131,31,31-01,RURAL
31133,31,31-01,RURAL
31135,31,31-01,RURAL
31137,31,31-01,RURAL
31139,31,31-01,RURAL
31141,31,31-01,RURAL
31143,31,31-01,RURAL
31145,31,31-01,RURAL
31147,31,31-01,RURAL
31149,31,31-01,RURAL
31151,31,31-01,RURAL
31153,31,31-01,SUBURBAN
31155,31,31-01,SUBURBAN
31157,31,31-01,RURAL
31159,31,31-01,SUBURBAN
31161,31,31-01,RURAL
31163,31,31-01,RURAL
31165,31,31-01,RURAL
31167,31,31-01,RURAL
31169,31,31-01,RURAL
31171,31,31-01,RURAL
31173,31,31-01,RURAL
31175,31,31-01,RURAL
31177,31,31-01,SUBURBAN
31179,31,31-01,RURAL
31181,31,31-01,RURAL
31183,31,31-01,RURAL
31185,31,31-01,RURAL
32001,32,32-02,RURAL
32003,32,32-01,URBAN
32005,32,32-02,RURAL
32007,32,32-02,RURAL
32009,32,32-02,RURAL
32011,32,32-02,RURAL
32013,32,32-02,RURAL
32015,32,32-02,RURAL
32017,32,32-02,RURAL
32019,32,32-02,RURAL
32021,32,32-02,RURAL
32023,32,32-02,RURAL
32027,32,32-02,RURAL
32029,32,32-02,SUBURBAN
32031,32,32-02,SUBURBAN
32033,32,32-02,RURAL
32510,32,32-02,SUBURBAN
33001,33,33-01,RURAL
33003,33,33-01,RURAL
33005,33,33-01,RURAL
33007,33,33-01,RURAL
33009,33,33-01,RURAL
33011,33,33-01,SUBURBAN
33013,33,33-01,RURAL
33015,33,33-01,URBAN
33017,33,33-01,URBAN
33019,33,33-01,RURAL
34001,34,34-05,SUBURBAN
34003,34,34-01,URBAN
34005,34,34-03,URBAN
34007,34,34-03,URBAN
34009,34,34-05,SUBURBAN
34011,34,34-05,SUBURBAN
34013,34,34-01,URBAN
34015,34,34-05,URBAN
34017,34,34-01,URBAN
34019,34,34-04,URBAN
34021,34,34-04,SUBURBAN
34023,34,34-02,URBAN
34025,34,34-02,URBAN
34027,34,34-04,URBAN
34029,34,34-03,URBAN
34031,34,34-04,URBAN
34033,34,34-05,URBAN
34035,34,34-04,URBAN
34037,34,34-04,URBAN
34039,34,34-02,URBAN
34041,34,34-04,SUBURBAN
35001,35,35-01,SUBURBAN
35003,35,35-02,RURAL
35005,35,35-02,RURAL
35006,35,35-02,RURAL
35007,35,35-02,RURAL
35009,35,35-02,RURAL
35011,35,35-02,RURAL
35013,35,35-02,SUBURBAN
35015,35,35-02,RURAL
35017,35,35-02,RURAL
35019,35,35-02,RURAL
35021,35,35-02,RURAL
35023,35,35-02,RURAL
35025,35,35-02,RURAL
35027,35,35-02,RURAL
35028,35,35-02,RURAL
35029,35,35-02,RURAL
35031,35,35-02,RURAL
35033,35,35-02,RURAL
35035,35,35-02,RURAL
35037,35,35-02,RURAL
35039,35,35-02,RURAL
35041,35,35-02,RURAL
35043,35,35-01,SUBURBAN
35045,35,35-01,SUBURBAN
35047,35,35-02,RURAL
35049,35,35-01,SUBURBAN
35051,35,35-02,RURAL
35053,35,35-02,RURAL
35055,35,35-02,RURAL
35057,35,35-02,SUBURBAN
35059,35,35-02,RURAL
35061,35,35-01,SUBURBAN
36001,36,36-08,SUBURBAN
36003,36,36-10,RURAL
36005,36,36-03,URBAN
36007,36,36-09,SUBURBAN
36009,36,36-06,RURAL
36011,36,36-07,RURAL
36013,36,36-06,RURAL
36015,36,36-10,SUBURBAN
36017,36,36-09,RURAL
36019,36,36-11,RURAL
36021,36,36-09,RURAL
36023,36,36-09,RURAL
36025,36,36-09,RURAL
36027,36,36-08,URBAN
36029,36,36-06,URBAN
36031,36,36-11,RURAL
36033,36,36-11,RURAL
36035,36,36-09,RURAL
36037,36,36-10,RURAL
36039,36,36-09,RURAL
36041,36,36-11,RURAL
36043,36,36-07,SUBURBAN
36045,36,36-07,SUBURBAN
36047,36,36-01,URBAN
36049,36,36-07,RURAL
36051,36,36-10,URBAN
36053,36,36-07,SUBURBAN
36055,36,36-10,URBAN
36057,36,36-09,RURAL
36059,36,36-04,URBAN
36061,36,36-03,URBAN
36063,36,36-06,URBAN
36065,36,36-07,SUBURBAN
36067,36,36-07,SUBURBAN
36069,36,36-10,URBAN
36071,36,36-05,URBAN
36073,36,36-10,URBAN
36075,36,36-07,SUBURBAN
36077,36,36-09,RURAL
36079,36,36-08,URBAN
36081,36,36-02,URBAN
36083,36,36-08,SUBURBAN
36085,36,36-03,URBAN
36087,36,36-05,URBAN
36089,36,36-07,RURAL
36091,36,36-08,SUBURBAN
36093,36,36-08,SUBURBAN
36095,36,36-08,SUBURBAN
36097,36,36-10,RURAL
36099,36,36-10,RURAL
36101,36,36-10,RURAL
36103,36,36-04,URBAN
36105,36,36-09,RURAL
36107,36,36-09,SUBURBAN
36109,36,36-07,SUBURBAN
36111,36,36-09,SUBURBAN
36113,36,36-08,SUBURBAN
36115,36,36-08,SUBURBAN
36117,36,36-10,URBAN
36119,36,36-05,URBAN
36121,36,36-10,RURAL
36123,36,36-10,URBAN
37001,37,37-03,SUBURBAN
37003,37,37-04,SUBURBAN
37005,37,37-06,RURAL
37007,37,37-01,RURAL
37009,37,37-05,RURAL
37011,37,37-05,RURAL
37013,37,37-05,RURAL
37015,37,37-05,RURAL
37017,37,37-04,RURAL
37019,37,37-04,SUBURBAN
37021,37,37-05,SUBURBAN
37023,37,37-04,SUBURBAN
